phage,host,label
NC_019421,NBTS02000002,1
MK279903,NZ_UZVX01000004,0
KX721256,CP027541,1
MH450128,NZ_KV917375,0
MH051253,CP027541,1
NC_008206,CP027541,1
NC_030904,NZ_KV917375,1
MH651173,CP025430,0
MK359319,CP014324,0
MF189173,NZ_CCKZ01000001,0
KU998243,NZ_NGMG01000001,0
MG099935,NC_002771,0
NC_022061,NZ_CP023560,0
MF189172,CP031422,0
JF957060,NC_016776,0
MK359364,CP029620,0
NC_027120,NZ_CM007353,1
NC_028689,CP027541,1
NC_031908,NZ_FNOF01000001,0
NC_010463,AP014565,1
NC_016562,LR134359,1
NC_031908,CP023558,1
NC_011285,CP027541,1
MH513977,CP027541,1
MH926061,CP014201,0
NC_028812,CP021694,1
NC_031025,NZ_GL545251,0
MF140404,LC361338,1
MK112534,CP027541,1
NC_004588,CP033337,1
JQ512844,NZ_BAFC01000022,0
MK524504,NZ_JYBP01000003,0
KT591490,CP029897,0
MK524490,CP027541,1
NC_022774,CP022674,1
MH779515,NVTK01000009,0
NC_004587,CP033337,1
MF919539,CP027541,1
KR997968,NZ_CM002803,0
MG099937,CP027541,1
MG757161,CP027541,1
NC_022060,NZ_KN150799,0
JN006062,CP027541,1
MF140421,CP023315,0
NC_028813,QUAI01000001,0
NC_019932,NBSQ01000002,0
MF919497,CP027541,1
NC_028676,NZ_KI421518,1
NC_021330,NZ_QEOC01000001,0
MG839024,CP019892,1
JN020142,NZ_FLYG01000003,0
MH316563,CP027541,1
KU234099,RKJP01000005,0
NC_016764,AP014565,0
MH697576,CP027541,1
NC_028742,NZ_CCKZ01000001,0
KT716493,LR134359,0
MF919531,CP031023,0
NC_031266,CP027541,1
KF024722,CP027541,1
NC_030696,NZ_CP029604,1
MG944218,CP019892,1
MF919528,CP027541,1
KU160667,LC361338,1
KX670790,NZ_DF968533,1
MF189172,NZ_AOJL01000060,0
MK359354,CP027541,1
MH825709,NZ_BCTM01000001,0
MK279843,CP020557,0
NC_031271,CP024710,0
MH479925,NZ_KV917375,0
MH316568,CP027541,1
MH020243,AP018216,0
NC_030915,NZ_CP029604,1
NC_019418,CP025095,1
NC_028697,NZ_AOLS01000062,0
NC_002666,QMJJ01000001,0
MH727561,CP027541,1
NC_007061,NZ_CP023560,1
JN006061,CP027541,1
NC_028766,NZ_QEOC01000001,0
NC_017985,CP030026,1
KT626047,NZ_KN046795,0
KM233454,NZ_ALPT02000001,0
MK279887,CP027541,1
NC_021336,NZ_NQJM01000001,0
NC_022984,CP027541,1
JN638752,CP027541,1
NC_028917,CP014038,0
NC_019489,QOUU01000001,1
NC_024375,CP027029,1
MH727561,CP028813,0
MH450132,NZ_CP029604,1
KR997967,CP027541,1
MF919540,CP027541,1
MH697576,CP032627,0
NC_027329,CP030026,1
NC_019524,POWA01000006,1
MH576962,NZ_FNLM01000034,0
MK061406,NZ_CP029604,1
MK524490,NZ_JMSZ01000016,0
NC_028798,CP027541,1
NC_021326,CP020369,0
MF668267,LR134235,0
KR080206,CP027541,1
NC_028870,NZ_UWXU01000001,1
NC_023600,NZ_UHFW01000006,0
NC_009551,QBMC01000001,1
NC_028681,CP027541,1
NC_016564,NZ_KN046823,0
NC_014636,CP013922,0
MF319184,CP027541,1
NC_028819,CP023558,1
MK112545,NBSQ01000002,0
NC_004746,CP025034,0
MF324911,CP027541,1
NC_030930,CP026100,0
NC_011046,NZ_CM007353,1
MH834596,NZ_AOLR01000018,0
MH834597,LC361338,1
NC_021063,CP018363,1
NC_014661,CP022298,1
MK016494,CP027541,1
MH153804,QUAI01000001,1
KU160645,LC361338,1
NC_016567,NZ_CP029289,0
MH536820,NZ_KN150939,0
MH651184,CP018363,0
NC_014901,CP027541,1
MK450429,POWA01000006,0
MH153807,CP028813,0
MF919531,CP027541,1
MH001460,CP023483,0
MF373842,QUAI01000001,1
MH651182,NZ_CP029604,1
NC_031238,CP027541,1
KU716095,CP027541,1
MK279892,CP021427,0
KJ194583,NZ_UGVK01000001,0
KR063280,NZ_LT897825,0
NC_019933,NZ_LT961733,1
KX620748,CP030279,1
MH479921,CP027541,1
NC_028837,NVUT01000001,0
NC_023694,CP020451,0
NC_019417,NZ_FNRZ01000004,0
MK279850,CP027541,1
NC_022085,CP012831,0
MH727549,CP027541,1
MK305886,NZ_UGJA01000003,0
KX620786,CP027541,1
MK279866,NZ_UHDY01000002,0
NC_031224,LC361338,1
MH590593,CP027541,1
MK310140,NZ_HF571038,0
NC_005841,AP014565,1
JX042578,CP027541,1
NC_028751,CP027541,1
NC_028687,CP027541,1
NC_015251,NZ_QEOC01000001,0
NC_009810,NZ_UZVX01000004,0
MK359366,NZ_LT629739,0
MK359322,LR134303,0
KU985091,CP027541,1
NC_028958,NBTS02000002,1
NC_024387,CP029897,0
NC_021308,CP027541,1
KT020852,LC361338,0
NC_031064,NZ_CM007353,1
MH976513,NZ_MDHL01000001,0
MF140432,NZ_QEKR01000001,0
NC_031942,NZ_LT629758,0
MK279846,CP027541,1
MH020242,CP027541,1
NC_021783,NVUT01000001,0
MK450424,CP025095,0
NC_031035,NZ_FNOF01000001,0
NC_029098,NZ_LK391965,0
MH779508,CP032523,0
NC_029010,NZ_CP023560,1
NC_019408,NZ_LT629758,0
NC_009990,NZ_JYNI01000003,1
KT321476,CP014324,0
KR997931,CP029760,0
NC_012419,CP030279,0
MK359331,CP027541,1
NC_007056,NZ_CP023560,1
NC_020482,NZ_JNIU01000001,1
NC_019540,NZ_LT897825,1
NC_028857,NZ_ADEZ01000001,0
MK279853,MF925712,0
NC_007066,CP035765,0
NC_028816,NZ_UWXU01000001,1
KC661272,CP018032,0
MK016500,QLNP01000098,1
KX712238,CP026337,0
NC_026612,CP022298,0
NC_001697,CP027116,0
NC_031011,CP032523,1
MF140433,CP030026,0
KJ959632,NZ_GL545251,0
NC_022983,CP027541,1
NC_028956,CP023044,1
MH399774,CP032627,0
NC_031128,CP030026,1
MG670586,CP011102,0
KY385384,CP027541,1
KR080202,NZ_CP023560,0
MH834626,CP019892,1
MG925351,CP027541,1
KY204247,CP027541,1
MH697582,NZ_BAFC01000022,0
MF919530,CP020358,0
MK310139,NZ_CM002276,0
NC_028961,CP011458,0
MK279883,POWA01000006,0
KU160652,LC361338,1
MH230875,CP027541,1
NC_022086,NBSQ01000002,0
KX576647,CP027541,1
NC_022765,CP027116,1
MH509446,NZ_CP029604,1
KX817173,NZ_OCQN01000001,0
NC_010353,NZ_GL622183,0
MG099943,CP019668,0
NC_023709,CP027541,1
NC_030941,NZ_CP029604,1
NC_027366,CP022674,1
MG099946,AP017936,0
MK433272,NC_010163,0
NC_008194,CP027541,1
MK524502,CP019892,1
NC_024371,CP017065,0
NC_023555,CP028813,1
NC_031020,PDLE01000004,1
NC_028853,CP031023,0
MF472896,CP022580,0
MH371112,NZ_LT629739,0
NC_009237,NZ_QEOC01000001,0
NC_023573,NZ_CP023560,1
MH513978,NZ_UWXU01000001,0
MF189170,LC361338,1
MK524512,CP027541,1
NC_002796,MH202953,0
NC_013646,NZ_ADEZ01000001,0
NC_009904,NZ_UGJA01000003,1
JF937098,NZ_LR215978,0
KY471267,CP027116,0
MF919538,CP027541,1
NC_014900,CP030026,1
NC_028846,CP027541,1
MH669008,NZ_UHFO01000001,0
MH834627,CP020557,0
KJ433975,CP027541,1
KT388014,CP013922,0
NC_031125,CP017065,1
MK112549,NZ_CM002276,0
NC_024121,CP022426,0
NC_015250,CP022298,1
NC_030924,CP014038,0
NC_024787,CP022674,0
MK359348,CP031422,0
NC_008197,CP027541,1
MK112534,QOUU01000001,0
NC_024391,NZ_CP023560,1
MH576953,CP024679,0
KU160658,LC361338,1
MK284519,NZ_CM007353,0
NC_005294,CP028366,0
MH834598,CP026337,0
MH834620,CP032410,0
MF185725,LC361338,1
NC_025429,SIMC01000001,1
NC_020478,CP027116,1
MF668275,NZ_UFTQ01000001,1
MK359319,NZ_CP029604,1
NC_028777,CP022674,1
MH590588,NZ_BCTM01000001,0
NC_002656,CP027541,1
NC_021330,CP029897,0
MF919510,NZ_CP029604,1
NC_031040,NZ_CM007353,1
MK016502,CP027541,1
KT281794,CP027541,1
KX670813,CP005486,0
KP027204,NZ_GG657757,0
NC_012419,NZ_UGJA01000003,1
MK359338,CP027541,1
MK112527,CP027541,1
JN699010,NZ_KI421518,0
MK359320,CP027541,1
KY702574,NZ_CP018725,0
NC_001909,NZ_CM007353,1
MH153801,CP027116,0
NC_021336,CM000737,1
KY385380,CP027541,1
MG944220,CP027541,1
NC_024364,CP027029,1
NC_023573,NZ_CDQJ01000001,0
MG962361,CP025430,0
KM591905,CP027541,1
MF140410,CP028813,0
NC_014635,CP022426,1
NC_026584,CP027541,1
NC_031069,LS483339,1
KU963245,QMJJ01000001,0
KT365399,CP027541,1
NC_008204,CP020809,1
MH230875,NZ_JNIU01000001,0
JX307704,PEKX01000007,0
KU568494,CP027541,1
MH371125,CP027541,1
JF704100,CP018657,0
MH697575,CP027541,1
MG757153,NZ_GG657757,1
NC_016562,CP013922,0
MH479924,NZ_CP029604,1
NC_028928,CP020567,0
NC_028937,CP027541,1
JF957060,CP027541,1
NC_007049,LR134359,0
KR997934,CP011458,0
MH271292,CP019892,1
MH153808,NZ_FNLM01000034,1
MK450435,MH202953,0
NC_026613,NBSQ01000002,0
KX664448,NZ_GG657757,0
MK359337,NZ_JNYC01000004,0
MH399777,CP027541,1
MK376961,NZ_CP029604,1
NC_028936,CP020928,0
NC_020484,CP019576,0
NC_028977,NZ_JYNI01000003,0
NC_000896,CP021427,1
MH744418,NZ_CM001889,1
KX641260,CP027541,1
NC_014661,AP018216,0
MH825709,NZ_JMSZ01000016,0
NC_025420,CP031023,1
KX817174,CP023558,0
NC_030953,CP032523,1
NC_029107,CP034433,0
MH697580,CP014636,0
MH825704,CP027541,1
NC_024357,NBTS02000002,0
JF704115,CP018363,0
KX657795,CP027541,1
NC_008204,CP027541,1
NC_011286,CP027541,1
KM363597,CP022674,0
MH536813,CP027116,0
NC_021534,NC_011184,0
KM881426,CP027541,1
MF919499,CP019236,0
MF541407,MH286069,0
MK433272,NZ_CP029604,1
MK376953,NZ_CP029604,1
MK376956,NZ_CP029604,1
MG009575,MF925712,0
KM677210,CP027541,1
NC_001270,NZ_PETF01000001,1
NC_028803,NZ_AEUT02000001,0
MG839024,NZ_JMSZ01000016,0
MH576971,CP027541,1
NC_007062,NZ_FOYN01000001,0
NC_024148,NREQ02000002,0
NC_011398,NZ_OCQN01000001,0
MH697583,CP011102,0
MH825707,QBMC01000001,0
MH051255,CP027541,1
MF766048,NZ_UHFW01000006,0
MK524506,NZ_GL545251,0
KT355472,NZ_KN150799,0
NC_020204,CP027116,0
MG757159,NZ_CM001153,0
NC_031052,MH841968,0
MK112535,CP019576,0
NC_031907,QLNP01000098,0
KT591076,NC_000001,0
NC_031929,NZ_UHFW01000006,1
NC_030925,NZ_KN150939,0
NC_009604,CP019668,1
MF919502,CP027541,1
MK279909,NZ_LT571449,0
MH590593,NZ_PETF01000001,0
NC_024390,QMJJ01000001,1
MH153799,CP025034,0
MH651189,NZ_CP029604,1
NC_008364,CP025095,0
JN049605,NZ_KV917376,0
JN020143,CP027541,1
NC_010393,CP032410,0
GQ303266,NZ_GG657757,0
NC_008694,QUAI01000001,0
NC_023707,CP027541,1
KX620749,CP030279,1
JN020142,CP027541,1
MF668277,CP027541,1
KT373978,CP027541,1
MK524518,CP027029,0
NC_025438,CP027541,1
MG962361,CP027541,1
NC_028843,CP027541,1
MH271295,CP033337,0
MH590590,CP019892,1
NC_029060,RXKE01000007,1
MF919503,CP027541,1
NC_031118,NZ_CP029604,1
NC_007062,NZ_CP023560,1
NC_015253,CP023483,1
KX670787,CP027029,0
KM652553,CP027541,1
MF541410,NZ_OCQN01000001,1
MF140410,CP027541,1
MK450434,CP027541,1
NC_010391,AP014565,1
NC_011039,CP027541,1
NC_009554,NZ_KV917376,0
MF140412,CP027541,1
NC_025450,CP023558,0
MK112552,CP027541,1
MK359355,CP027541,1
NC_029016,NZ_UGJA01000003,1
MF668274,MF925712,0
NC_015273,CP019668,1
NC_023746,NBTS02000002,0
NC_028869,CP027541,1
NC_029044,CP027541,1
NC_031044,NZ_CM007353,1
MH271291,QUAI01000001,1
NC_008205,CP027541,1
MK359316,CP020928,0
JF704106,CP027541,1
KR997933,CP027541,1
MH399786,CP020451,0
JX649097,CP021427,0
NC_028978,MH202953,0
NC_022756,NZ_SAUP01000001,0
MH479918,CP027541,1
NC_025453,NZ_KN046795,0
MH000607,NZ_CP023484,0
MF189178,LC361338,1
MF919499,CP027541,1
MG944225,CP029760,0
MF324900,NZ_AOLS01000062,0
MH230877,CP027541,1
MH399783,CP019892,1
NC_019914,CP027116,0
KU647629,LC361338,1
NC_008195,CP020809,1
MG812495,CP025430,0
MK392368,QLNP01000098,1
NC_024389,AP017936,1
MF281061,NZ_JYNI01000003,0
MH697580,CP030279,0
MH271313,PEKX01000007,0
MH020248,KY464958,0
NC_010147,NZ_CP023560,1
NC_020197,CP019576,0
JN698991,CP027541,1
MH669003,CP027541,1
MK112526,LC361338,1
NC_023595,CP018363,0
MK359361,CP022426,0
NC_010342,CP032523,0
MK376955,CP027541,1
KX657793,RKJP01000005,0
KY385382,CP027541,1
MK279903,CP014324,0
MH834619,QLNP01000098,1
MH155864,CP027541,1
MH727553,PDLE01000004,0
MK279876,CP017605,0
NC_028966,NZ_FNSA01000003,1
MH051250,CP027541,1
MH316570,CP014013,0
MH271311,QUAI01000001,1
NC_011589,LT906480,1
NC_004302,CP031422,0
NC_021558,CP013922,0
NC_013420,MH400164,1
MF140416,NVTK01000009,0
MH051254,CP027541,1
KJ194583,CP027541,1
NC_031946,CP030026,1
NC_031913,NZ_UHFW01000006,1
MH271304,CP028813,0
MH513976,CP027541,1
KJ538723,CP027541,1
NC_022979,NZ_CDQJ01000001,0
NC_012743,NZ_KN046823,0
MH450122,CP027541,1
KX683293,CP027541,1
KP017311,NZ_BAFC01000022,0
NC_009810,NZ_QEOC01000001,0
NC_026585,CP027541,1
NC_016764,CP020369,1
NC_011104,CP014201,1
JF937091,CP027541,1
MH479909,CP027541,1
MK310143,CP027541,1
NC_027363,CP021694,1
MK310140,CP027541,1
MH976518,LR134235,0
NC_020204,NZ_UWXU01000001,1
MF140429,LC361338,1
MH697585,CP027541,1
NC_028815,CP027541,1
JF937094,QMJJ01000001,0
MK279873,CP027541,1
MK279847,LC361338,1
NC_031068,NZ_QEKR01000001,1
MF324903,CP014324,0
NC_004682,CP027541,1
KX664447,NZ_GG657757,0
NC_015586,CP011102,0
NC_009875,NZ_CP023560,1
MK112537,NZ_SAUP01000001,0
MF919500,CP027541,1
NC_031253,CP027541,1
NC_004066,NZ_CM007353,1
NC_018285,NZ_ADEZ01000001,0
MH450116,CP027541,1
MF185719,CP027541,1
NC_008694,NZ_BCTM01000001,0
NC_028828,NZ_LR215978,0
MF472896,CP027541,1
NC_007064,NZ_BAFC01000022,0
NC_027360,CP028366,0
KX574454,CP027541,1
NC_027390,CP021694,1
NC_026595,CP027541,1
KP027202,CP027541,1
MK359329,CP027541,1
HM152765,CP027541,1
MH450129,NZ_CP029604,1
NC_018270,LR134235,0
NC_028916,CP021694,1
NC_005356,NZ_SAUP01000001,0
KX808131,CP027541,1
KR053198,NZ_FODB01000001,0
NC_028695,LR134235,1
MF919495,NZ_CP029289,0
MG944225,CP027029,0
MK279902,CP014013,0
KT347314,CP027541,1
NC_023725,CP027541,1
MK359360,CP027541,1
MF140407,NZ_QTTZ01000001,0
MH153806,CP019892,1
MK359311,CP027541,1
NC_003387,CP018363,1
KR997967,NZ_FNOF01000001,0
NC_004688,CP027541,1
KT281789,CP029897,0
NC_031254,NC_002771,0
NC_020081,CP027116,1
MF919495,NZ_AOLS01000062,0
NC_028953,CP027541,1
MF189177,LC361338,1
NC_011289,NZ_LT897825,0
MK112539,CP027541,1
NC_023572,CP027541,1
KX557283,QUAI01000001,0
NC_022064,CP027541,1
MH051258,CP012831,0
NC_015586,NZ_CM001889,0
MH338237,CP027541,1
NC_031115,PDLE01000004,1
MK279851,NZ_CM001889,0
MF919509,NZ_UHDY01000002,0
KX557286,NZ_CP029604,1
KR053199,CP023567,0
MK112537,NZ_CP023484,0
KU568494,SIMC01000001,0
JF704112,CP027541,1
NC_004687,QLNP01000098,0
NC_019485,NZ_KN150799,1
NC_022756,CP005486,1
NC_022324,NZ_FLYG01000003,0
NC_024380,QMJJ01000001,1
MK359354,CP014567,0
MH576970,CP027541,1
MG757160,CP027541,1
MK112542,CP014038,0
NC_022067,LC361338,0
NC_004681,CP020809,1
NC_024208,NZ_CM007353,1
KX620749,CP031422,0
NC_019411,NBSQ01000002,0
KU160646,LC361338,1
NC_031077,NZ_LR215978,0
NC_004172,NZ_JYBP01000003,0
NC_019448,NZ_CP023560,1
NC_027299,CP021427,0
MK433272,CP019668,0
NC_031231,NZ_LR215978,0
MH399771,CP027541,1
MF140404,NZ_LT629770,0
KT591490,CP027541,1
MG757166,NZ_QTTZ01000001,0
NC_016651,CP014201,0
NC_011614,NZ_LK391965,0
MH697590,CP021427,0
KU160652,NZ_LT629758,0
MK359347,CP027541,1
MH509444,CP027541,1
KU160672,CP020557,0
JF704107,CP034692,0
NC_013638,NZ_AOLH01000002,0
NC_022975,CP027541,1
MH697577,CP027541,1
NC_021534,NZ_CP029289,0
NC_023606,CP027541,1
KU998250,NZ_HF571038,0
MH153809,NREQ02000002,0
NC_023499,CP033337,0
MK112528,LC361338,1
KU998253,CP026337,0
JF937106,CP023567,0
NC_029077,NZ_JMSZ01000016,0
MF324912,NZ_LT629770,0
MK279900,NZ_CP029604,1
MK279880,CP024902,0
MF185732,NZ_FODB01000001,0
MG872843,CP027541,1
MH825709,CP027541,1
MK305893,CP019892,0
NC_022768,CP021694,0
MF140430,NZ_KN046823,0
NC_028688,CP005486,0
NC_031918,NZ_KN046823,0
NC_004617,CP017605,0
NC_031066,CP024679,1
MK359303,CP027541,1
NC_031261,CP027541,1
NC_024215,NZ_UFTQ01000001,0
NC_028786,NZ_UWXU01000001,1
JN083853,CP027541,1
MH976515,NZ_CP029604,1
NC_023612,NZ_JYBP01000003,1
MH590594,CP032410,0
NC_011046,NZ_AOLR01000018,0
MH744419,LC361338,1
NC_031122,NZ_CP029604,1
JF937103,CP027541,1
MG812493,CP027541,1
NC_028698,CP023558,0
JF937095,NZ_QEKR01000001,0
NC_004617,NZ_CP023560,1
MH590595,NZ_OCQN01000001,0
KJ567041,NZ_CM001149,0
NC_020481,NZ_JNIU01000001,1
MG925341,CP027541,1
NC_020477,CP027116,1
MH576971,NZ_QEOC01000001,0
MH976513,NZ_CP029604,1
KY471268,CP022298,0
MH051264,CP019668,0
NC_024385,NZ_FNSA01000003,0
MK112552,NZ_CM001889,0
MH513978,CP027541,1
NC_024355,NZ_LT571449,0
NC_019410,NZ_UGVK01000001,0
MK524524,CP020369,0
NC_029019,NJFC02000001,0
NC_019449,NZ_CP029604,0
MG944221,NZ_LT897825,0
MH371115,CP027029,0
KY385381,CP027541,1
MH153801,CP029449,0
MH077579,CP027541,1
KX557279,NZ_CP029604,1
MK279906,CP023567,0
MH910040,CP035765,0
NC_030933,NZ_CP023560,1
KU998242,MH202953,0
MH697580,CP020358,0
MK433262,CP027541,1
NC_015584,MH400164,0
KX557280,NZ_CP029604,1
KX685355,CP027541,1
MK376962,NC_000001,0
MF140418,LC361338,1
KY965063,CP027541,1
MF766044,CP031023,0
KT326767,LR134235,0
NC_019917,CP019668,1
MK279848,CP032627,0
NC_030936,NZ_CP029604,1
MH590598,CP027541,1
KX808132,CP027541,1
NC_028674,CP027541,1
KR080201,CP027541,1
JN408459,CP014636,0
KR080202,CP027541,1
JN049605,CP027541,1
KU160671,SDYW01000001,0
MH399788,CP027541,1
KY204248,CP027541,1
MH450120,LT906480,0
NC_028689,NZ_ALPT02000001,0
NC_020484,CP028813,0
MH338236,CP027541,1
MH271321,NVTK01000009,0
MK279893,NZ_CP029604,1
GU247133,CP027541,1
MK112540,CP027541,1
MH513979,NZ_CP029604,1
NC_028762,CP026337,0
MH590602,CP014013,0
MF324915,CP027541,1
MH153810,NZ_FODB01000001,0
NC_005284,NZ_KN150939,1
NC_028691,NZ_ADEZ01000001,0
NC_024121,LS483339,0
NC_002671,QUAI01000001,0
JF704112,NZ_FODB01000001,0
NC_031036,CP017065,1
KX817174,CP027541,1
NC_019488,SDYW01000001,0
NC_028768,NC_014640,1
MH155866,CP027541,1
NC_031080,NZ_JMSZ01000016,0
MK359317,NZ_LT961733,0
NC_004588,NZ_OCQN01000001,0
KM652554,NZ_LK391965,0
MH834625,QLNP01000098,1
NC_031053,NZ_UWXU01000001,1
NC_010495,CP028366,0
MH371111,CP019892,1
NC_004683,CP027541,1
KU998234,CP017605,0
MK279851,LC361338,1
NC_004682,NZ_JMSZ01000016,0
NC_008206,MH286069,0
MH316567,CP027541,1
MH371113,CP006870,0
MG593801,NZ_DF968533,1
KT365399,NC_010163,0
NC_028922,NZ_FNLM01000034,0
NC_024208,CP032788,0
KT373978,CP020369,0
MH513979,NZ_CCKZ01000001,0
MH727556,CP019892,1
MH779505,CP027541,1
MK433266,CP034692,0
NC_012663,PDLE01000004,0
KU160670,LC361338,1
MK524509,CP014636,0
NC_019933,LT906480,0
MH153806,NZ_BCTM01000001,0
MH697586,CP027541,1
MH976506,NZ_AOLS01000062,0
MH825708,NZ_AGBZ02000001,0
NC_029029,CP032410,1
MF140427,LC361338,1
NC_030927,NZ_LT897825,0
MK279913,NZ_AOLS01000062,0
MH371114,CP027541,1
NC_031228,NZ_JNIU01000001,0
MG839025,CP019892,1
NC_021303,CP020809,0
NC_029092,NZ_LFTY01000002,0
MH576961,LC361338,1
NC_000872,NZ_LT629739,0
KR053195,NZ_NQJM01000001,0
NC_025433,CP027541,1
MH479914,CP014201,0
KU963262,NZ_CCKZ01000001,0
KT222941,CP027029,0
KY213952,CP027541,1
KT365402,CP027541,1
JX649097,CP027541,1
MH316564,CP014038,0
NC_008575,NZ_CDQJ01000001,1
MH371119,CP027541,1
NC_007062,PDLE01000004,0
MH779514,CP027541,1
MH051256,CP027541,1
NC_005284,LR134359,0
MH744417,CP027541,1
KU963253,QOUU01000001,0
NC_009235,NZ_BCTM01000001,0
NC_007149,NZ_LK391965,1
MH045569,CP027541,1
KM463009,NZ_AEUD01000001,0
NC_004679,CP019236,0
MH825700,NZ_LT629770,1
NC_019506,PDLE01000004,0
NC_017981,NZ_CP018725,1
MH976506,NZ_ADEZ01000001,0
KX550442,CP027541,1
JF937093,CP027541,1
MK450436,CP018657,0
NC_022057,NZ_LT961733,0
NC_031074,CP018657,0
KY012363,CP027541,1
MK279850,CP019892,0
MH779508,CP026337,0
MH910042,CP024710,0
NC_024203,NZ_LT897825,0
MK524528,NZ_UWXU01000001,0
NC_030912,NZ_CM001153,0
NC_019540,CP024902,0
MF185731,LC361338,1
MH271299,NZ_ATTH01000001,0
MH399782,NZ_LFTY01000002,0
MH576956,CP027541,1
NC_011612,NZ_CP018725,0
MH697584,CP023315,0
NC_022756,NZ_CM002276,0
MG925354,CP027541,1
NC_014595,CP032523,1
MH155867,NZ_CP023484,0
MG812496,NZ_CP029604,1
GQ303266,NBSQ01000002,0
NC_031061,QUAI01000001,0
NC_015464,LR134359,1
NC_031072,NZ_FOYN01000001,0
KU998240,MH202953,0
MK279842,CP029449,0
MH271301,CP019892,1
MG872838,CP027541,1
MH153802,CP018032,0
KC661272,CP028813,0
MK112545,MH841968,0
NC_028810,CP027541,1
KU985093,CM000737,0
MK279876,MF925712,0
MG925356,NC_000001,0
JF704094,CP018363,0
NC_008203,NZ_NGMG01000001,0
MG099935,NZ_LFTY01000002,0
NC_028945,NZ_KI421518,1
MH669010,CP012831,0
KU160642,CP022298,0
JX307703,CP027541,1
MH910039,NZ_ALPT02000001,0
MH045554,RXKE01000007,0
NC_031097,NZ_CM001149,0
MF140411,NBSQ01000002,0
NC_029000,LT906480,1
NC_004680,CP027541,1
NC_003299,MTZF01000001,1
MH051251,CP027541,1
NC_009812,NZ_CM001889,0
MH271303,NZ_KV917375,0
MH834628,LC361338,1
KU160649,CP032788,0
GQ303266,CP027541,1
MH316569,QUAI01000001,1
NC_004589,CP033337,1
NC_024392,CP027029,1
NC_004688,CP020809,1
MH576966,CP023044,0
KT365397,PEKX01000007,0
NC_000871,NZ_CDQJ01000001,0
NC_004683,NC_010163,0
KX756439,NZ_UFTK01000001,0
NC_028782,CP022674,1
KX855962,LC361338,1
KR935214,CP027541,1
MH399771,MTZF01000001,0
GU247134,CP027541,1
NC_015720,NZ_CP029604,1
MH632120,CP006870,0
MK524522,CP014013,0
NC_022770,NZ_FODB01000001,0
NC_021302,CP027541,1
NC_022069,NZ_JMSZ01000016,0
NC_004686,NZ_AEUT02000001,0
NC_010353,QMJJ01000001,0
NC_018275,NZ_FNLM01000034,0
MH744414,CP014636,0
NC_031250,CP030026,1
NC_010153,NBSQ01000002,0
NC_023688,CP022426,1
MK016492,NZ_CP029604,1
NC_024362,MTZF01000001,1
NC_031233,NZ_CP029604,1
MH371118,CP019892,1
MH479924,CP022580,0
KT381277,CP027541,1
NC_028995,NZ_CP016896,1
KX550441,CP027541,1
JF704094,CP027541,1
NC_028746,CP020557,1
MG839028,CP019892,1
MH651179,CP027541,1
NC_021868,NZ_UHFW01000006,1
MH271305,NZ_CP029604,1
NC_019411,CP023315,1
NC_020488,SIMC01000001,0
KT454972,CP027541,1
MK061407,NZ_BAFC01000022,0
NC_025440,CP025430,0
MH020246,CP027541,1
KU963254,NZ_GG657757,0
NC_021326,NZ_CP023560,1
MH779517,NZ_KV917376,0
MK433264,NZ_SAUP01000001,0
NC_023602,NZ_CM001149,0
MG839022,CP019892,1
KX611788,QUAI01000001,1
MH536812,NZ_CP029604,1
NC_019928,NJFC02000001,1
NC_007058,NZ_CP023560,1
KU963250,CP023315,0
NC_022984,NZ_CM001153,0
JF957059,NZ_OCQN01000001,0
NC_031023,CP020451,0
JN006063,CP027541,1
NC_031256,CP027541,1
KU985095,CP027541,1
MH001459,CP027541,1
NC_008196,CP027541,1
MG839019,CP019892,1
KT281794,NZ_FOYN01000001,0
MH590596,CP019892,0
NC_028691,CP027541,1
NC_022754,CP018657,1
MH834595,CP027541,0
NC_028760,NZ_UWXU01000001,1
NC_028778,NC_010163,0
NC_008208,CP022426,1
MK359302,NZ_KN150939,0
MK359321,CP021427,0
MK279892,NZ_BAFC01000022,0
NC_021342,NZ_KN150939,0
MK279874,LC361338,1
MF072690,NZ_UWXU01000001,0
NC_026591,CP027541,1
NC_028899,NZ_UHDY01000002,0
MF766048,NZ_OCQN01000001,1
NC_030925,RKIY01000003,1
MK279852,NZ_LT897825,0
MF668280,NVUT01000001,0
NC_008198,NZ_JYBP01000003,0
MH590591,CP021694,0
MK524492,CP027541,1
NC_031077,NZ_KN150799,1
NC_022988,CP028366,0
MH825703,NZ_JXYE01000002,0
MK359323,NC_016776,0
MH744419,CP020451,0
NC_021325,CP019576,1
NC_005885,LT906480,0
KX576639,PDLE01000004,0
NC_021305,CP027541,1
JN243856,CP027541,1
NC_002661,NZ_CP023560,1
MK433267,NZ_CP029604,1
NC_023688,NZ_CP023484,0
NC_002671,NZ_CM007353,1
MH536824,NZ_CP029604,1
NC_023697,CP027541,1
KX688047,CP027541,1
NC_023695,NZ_LR215978,0
MH479920,CP027541,1
NC_017983,NZ_CDQJ01000001,0
MF140434,LC361338,1
NC_028911,NZ_KN150939,0
MH450126,CP027541,1
MK279843,CP019236,0
MK310144,CP027541,1
NC_021533,CP027541,1
MH371120,CP027541,1
NC_015263,RXKE01000007,0
MH045559,NZ_QEOC01000001,0
JF704109,CP020557,0
NC_019510,NZ_KN046823,0
